tagId,adId
1,89764f97-7f66-4458-b226-8d9ec8a0be79
2,897666f2-7d0f-4592-8420-812256d3700a
1,89767c13-9ab2-4074-8394-1063a5b8dad7
4,89774e96-25a1-42a2-9493-b90d1368e815
4,897859f8-ecf1-44dd-ad73-a39a04a9f569
3,89799478-98cd-4fc8-8abf-6d52523755fa
2,8979dfba-de39-448f-8ba6-c1423dc49daa
3,8979ed1c-49cc-4adc-bbbf-107ae0a6b6c0
4,897a5767-78fb-4588-a332-ef38922c014e
1,897a842f-2c52-49d8-b00d-e6bd0d45ecbc
2,897a9abb-70fe-4035-83d7-0b63cae0ab6c
3,897aa87a-435d-4f85-bd27-f6586208122c
4,897adad1-0592-463d-89cf-6f2ab286f130
1,897c3bb2-ce0f-41a3-9bb2-8d9b9afbb556
2,897c5476-ce70-456c-b972-a9abae49749b
4,897d1653-2dbe-4cb2-a1aa-760fbcc0122e
3,897d5c60-e458-4bd1-994b-e76086591dd1
2,897daff2-2758-4c5f-8e27-23f0c478c02d
3,897ddc97-b451-4d3d-8a54-33a0a9b2e409
1,897ebeb6-73b9-411c-a782-554eacded112
3,897f7df2-ef30-4b9e-abef-2c0d115fe17a
3,897f9bd1-c10c-4a8f-b970-f6bc38e431bd
2,89806de1-5ce9-40f6-ae88-9843ce455398
4,8980cc76-7e4b-43be-9ed2-0022c6fe8663
2,8980e6d0-4020-422e-a884-8ba6dfc963d2
1,8980e907-e539-4497-a2bb-d63c316cd946
2,89816b46-0c5c-477c-affb-63344798e5a8
3,89822af3-ecec-4804-a9de-dc6f7aaebd29
3,89824e2a-bcef-4a27-912d-9da107bb565b
1,89826d6e-eab8-489c-9eae-4b5cb2c0fd86
1,898394aa-cc2e-4b45-9803-3ace00817cba
2,8983aff8-c0a6-42a4-b43a-71db224d2d6a
2,8983bcdb-0a45-4aa9-8ff7-1d8cb1f716ba
4,898420a5-5bd8-4cdb-a930-cf6342ded45c
1,8984489f-e496-49f2-b8d2-91e4979f1f0f
2,8985db77-95f5-4063-ab53-6f0d3491d657
2,8986c8c4-72b0-4faa-a024-b6f598b95df5
3,8986e0aa-8dc5-4f05-9d10-fa1c1ea5fb92
4,8987ae91-36c9-4fde-89b9-f2fbeda69e8a
2,8987fb5f-c89d-45a3-aa27-c388df848bda
1,8988f040-54a8-4f3d-a896-dbb994e0c4ec
4,8989a00c-7df0-4894-b975-f05176fa8d03
1,8989cd9b-b2db-4196-bce4-6785bb1fe949
4,898a94da-79c9-40f8-abc0-173aa973ea88
3,898b6310-e6f1-4bce-98a4-1a37301c55c0
3,898bf697-d435-4f2c-bf77-bff794bc3dd3
3,898d1a55-6487-4a7f-ab68-342c6759f72b
1,898d34a4-161d-491e-8f0a-cbcdf3227d25
2,898d376b-71f1-41fc-9299-dce205b71213
1,898d7e1c-5276-444c-a3a6-e72f4734655d
4,898e4f7c-ffb1-4fbe-8e66-3694c0337c57
4,898e7a44-a7c7-47b9-a44a-9317c00a1d05
1,898f84ea-b5a4-4409-934f-88d1cd8dff5e
3,898fb164-652c-4ac2-9ea1-108825913cdb
2,8991631b-8e0e-4f7e-a232-3254a2aadd20
1,8991af7e-fc7d-4995-85a1-dc6ffaed3a08
3,89933014-05f5-476d-a96d-a0e17248ec02
1,8993bf78-3467-4aca-92a8-0082044359b9
3,8993c9c5-0e5f-4f2b-a534-bef045401015
1,8994122a-039c-4835-978c-b8c37b916435
3,899437f4-03ea-4323-8dc1-440a6110c5fb
1,8994f192-9a73-468b-acfe-4dcdee01613b
3,89952053-a299-4cbe-95e4-2c1acae986ba
2,89952998-94b4-40bf-b92a-32d5cbf3db21
4,8995c739-ffb3-498f-8d86-e8567aa027dd
1,8995fd63-f4df-44bb-aed1-b18863a37a07
3,8996c8cd-f940-4f6a-9036-041496e4c2a0
2,89982f0c-79b0-4455-924a-43aeeed0aa77
1,8999e593-ecde-45d0-abf3-d2fb9aa80cc1
1,899a1e6f-dd3e-4e4c-a5be-888f9e4de6d8
1,899b3918-f19a-4c05-b46c-207f38d3e573
2,899b4e10-a5ba-4d1b-be50-8e8b840d8995
4,899b4fd0-f1ba-4af6-ad48-bf5d29b7ab35
2,899d1293-d8d6-419c-a767-ec8d5cf5f504
1,899d2795-2867-4978-8aa1-fa30dbcf885c
1,899db54a-eb29-4d0f-a3f1-d728fb0c618a
3,899e211b-4fca-46ab-85cd-3f8d2a38df45
4,899e9421-26ad-44b1-baf3-4537040397c2
2,899eb6a9-f134-4efe-a78d-c4656bc223ce
2,899fcaf4-9f8b-409c-b833-d94a705355a0
1,89a1faf3-74de-4337-82c7-593d8bf163e7
1,89a342f8-bf19-4884-a7a7-ea1977486c40
4,89a35a0b-79f3-42c5-9da9-659c59237c2f
2,89a3df7e-ce28-48ad-b08b-2276c7656a6d
1,89a3e964-a998-46ce-91d9-8cabf902f7f3
4,89a4207e-27f8-41a5-8fcc-1f9deb669147
2,89a42f80-1da6-4896-b582-b78fa511e680
2,89a43df6-2240-40ef-890d-2d6575de3dd6
3,89a4db34-69ef-4475-a215-d6c08b552a37
1,89a5f350-290c-4700-b55e-e7a58cf86ef8
1,89a7173b-a845-4ff0-86d0-c580bb706da0
4,89a74e1e-7de6-4802-a8eb-4208db509a0b
4,89a781cf-44f5-4b46-986a-2214c136451e
2,89a82f2c-5ade-494e-8546-536eea3c6932
1,89a8aefc-6a63-4c1f-9048-e066553c9dce
3,89a8b5c5-2d0d-4c0f-a4d1-3b477e034ce8
2,89a8c894-833d-4dbe-9ddf-0a9b17d633f2
3,89a90e4a-c78d-4e38-82f7-29d6f6ee3086
1,89a920ac-b6e6-407f-aff5-9627f53347b2
1,89a927df-b7f1-4b1b-bd43-75c91822cae5
1,89a93d09-c784-4d78-a1b7-dc1f718dc4b6
2,89a9520f-ad55-4954-a3d2-9e0a24b7675d
4,89aa8796-e8b9-4859-adaf-e8b1f4e7b1e3
1,89aab705-fbec-481e-bc67-06e176a5c05d
2,89aacb92-3cb4-4770-9744-65a44217ecb8
3,89aae775-105d-42f6-8694-32cadde1fa62
4,89ab249f-d897-4b55-a359-3f5a039167c8
2,89ab24da-3de9-4e26-9b16-d771ed7e71f0
3,89ab538f-f725-4f86-9ff7-0c3c3c9efbd2
2,89ab5a99-dbd1-4b5e-b788-86f58fc69d66
3,89ab984a-2b58-48bb-be18-b7a6f8e2d19b
2,89ab984b-213f-46af-8c86-e0c47a3b1a45
1,89abe6d1-6d34-43e2-8e42-07a9313d0c34
3,89ac2909-b813-457c-8687-fffe73070551
3,89ad193b-c189-43b6-a8ab-24821842c384
3,89ad20ea-2324-476b-bb09-000d0c3c8a08
4,89ad6654-5c73-42b2-a85f-e0fdd84fc604
1,89add332-f3ca-4a71-97b6-9aca6cc4cb6e
1,89ae2e6d-0a14-4bf4-a051-1ca3d5c86d8f
4,89ae5cb3-66da-4097-a676-5aadf8ad9a03
2,89aea74b-40b6-41eb-9c29-5345bbab91f0
2,89aef1dd-f61c-4293-97e1-3d2bf19f894d
3,89af7975-1c99-4361-ac97-96d24b21bf70
2,89b01995-fd81-4223-a063-75afb1de48a3
1,89b04d9e-4767-445f-8471-4b5b0d69de58
2,89b0dd9b-6b44-4278-b7d1-8952767aad11
2,89b0dfe8-03e3-461c-888e-6913ec70eeb5
4,89b184b3-c76f-4802-b599-558d07f63569
4,89b1b43c-e715-4e58-9340-3851e61bd7f7
1,89b1bf12-ee13-4f95-a853-ae1b14f8a4c0
4,89b1f7b9-1121-4848-b6dc-e1a779bfbb70
2,89b2025f-e3b5-46a1-b2c2-fe4a282eec82
1,89b3034d-e100-4ef2-9910-2a3034eeeeb0
3,89b38681-aaea-4abd-94d4-ced9f5259128
4,89b44242-44ec-4c2d-9966-70b0104e9a50
1,89b4daa7-10af-4b50-8d6d-031992212f14
4,89b52da0-755a-44a0-9afe-6937ba43b562
4,89b563d6-40d1-474d-b65f-270d46614502
3,89b5c13e-c823-4b86-948a-928e21e21d2b
3,89b6a473-1486-4c00-b0f9-e77599f2ffc1
4,89b6bd4d-3f0e-4e30-8c3e-f7812e8f60b7
2,89b74d16-bb71-4c3a-b36f-e87c512e5aa1
3,89b750f1-c00e-47d3-98cc-64dd2fb1a14b
1,89b7723d-2033-45b6-bacc-7307c7aa4492
2,89b86f14-c145-4304-9d8e-27d0bf467021
2,89b8ed32-fb5a-434e-be12-1f3119ae1a22
4,89b901c0-601a-46e2-a209-f1377c2536d3
4,89b936f8-35ee-41fe-a3b6-3e39049392e0
1,89b9ae23-078d-4ac6-aed3-6ffd84e0ed35
4,89ba057c-ef5d-45d2-b818-83b1a0957ad7
2,89ba28ee-c470-42ae-9ff2-b8accdbf14d4
3,89ba309a-4065-4185-b0bd-cd701518260c
3,89bb3d21-8c69-4e87-916a-233142d04e03
3,89bb4cca-7ebe-4918-ae11-1d5ab36f2fd0
2,89bb873d-072e-4e75-8779-75ebb54d27ac
4,89bc044f-944f-48d0-804c-a59d12765d84
1,89bc6c3e-bf0f-4cd5-8416-7ee986f9925b
1,89bc8c25-19f3-4479-adbc-7fadbc769809
3,89bd2a6b-03bb-4b14-a3bb-174e9bbef671
4,89bd71e3-2a0f-4143-a951-f5c9c06fe099
1,89bdaac6-d30f-4d95-9f63-e22c7ff3dfb0
3,89bf151b-339d-4194-9b61-367201d7f4b5
1,89c00f5f-4d08-4bed-9279-d7c395e3dcb2
3,89c07512-65b2-460b-a5ec-b2aaf0f0c36c
4,89c0ff9c-fd9a-425e-8230-6c706f205b62
4,89c118db-1255-4cba-9814-26695e96fe5b
3,89c12a50-f9b9-4de7-a0d8-affefcd175da
3,89c136cd-f880-444e-86c3-aa02932c90ef
3,89c1896f-f75b-47a8-bbcc-ccf8d41bcc8a
1,89c1f5d7-d9b0-4e28-82be-975af244baeb
2,89c2a153-f5db-4288-8804-f3aedbfc1678
4,89c3535c-296b-4cba-95fd-18948d6dec0d
3,89c3abf1-107a-44f6-a42b-9ef7f03853ed
2,89c431eb-e0df-4be4-8ab0-df499217a9cd
4,89c43eb7-ab42-488e-9397-cd9c8277ca26
1,89c449f1-2fe5-499b-94a7-62c17f12966c
4,89c4a137-f301-4a78-946e-704cc10b921b
2,89c4ff9f-56b1-41f0-9cda-3ea354e31c45
3,89c5763a-0334-4473-98e0-653e5637e6b9
4,89c58c1c-08c6-4966-8e5a-a51070abc48b
4,89c73b83-16e1-4979-ba1e-420b58ab3cd4
2,89c812e9-8a87-4c26-9beb-fcbaae1572ef
1,89c8aad9-926e-4a9e-905e-63bba3dae283
2,89c8c453-56bd-49d1-82f4-ccc6e9ba74a5
2,89c8c46b-388a-4feb-ad34-c2b7bd8aff30
3,89c94432-40ee-46b1-8f74-545aa6b31ef6
2,89c975be-eb3e-46f0-b9b6-0f24d12bea65
3,89c9c625-a860-44bc-aca7-3551908de78c
2,89ca4072-03b2-42bb-8a5c-7f7dcc5fe125
2,89ca4d57-76c1-42b1-b9d7-0cac043f8143
3,89ca6dbd-aa49-4325-8b9f-a8bb56ca09a2
2,89cb05a9-149c-4825-9999-4fe123b184f1
1,89cb341c-b1aa-4f30-9a5d-dfc845e0477e
2,89cb4e99-94f7-4de7-a719-51d27579d48e
3,89cc5c7c-62d4-4fe3-aece-a21106a3c1ef
3,89cc739e-fa99-455e-8cf5-8225e4194856
3,89cc9949-da85-4bf6-88ac-9b1939d81f9e
4,89ceaa44-de11-4bd7-a993-cd934ca32e1a
1,89cf8bd1-60a1-434b-bce3-a360ae877ae9
1,89cfa0e2-1a51-4bc9-8a93-3499a7353017
2,89cfc070-e73a-4c29-b289-d4e15f10202b
2,89d12454-74a9-4401-8474-4efd29a78646
4,89d1d2fb-634f-43ca-b83b-ebc0c827d5bb
1,89d384b0-779c-4e32-871b-bd944e85125d
4,89d3a396-c72f-4f16-8f87-989ba626c5ac
3,89d44c91-d532-4e96-85c1-b5e641b89674
4,89d48b72-3c7e-4526-9e87-c7e0f5267e10
4,89d4d93c-636f-4a4e-ac45-f5262be975e7
1,89d57fe8-e79f-417b-bb64-9890797f41c4
2,89d628ea-618b-4a7c-9900-b1f08c87d590
2,89d62c11-3706-4ded-89ad-365928c222fd
2,89d85492-a6c2-43ce-917f-887cce5dd405
4,89d95f7e-7bb5-40c5-b119-b19219485add
3,89d998b9-a2ec-4c02-ab9e-eb69e4736382
3,89d9db05-a76e-43c4-b16a-99dde6e3303c
2,89dacaf2-d541-4eb4-8ff4-c9ac53c4c3e3
3,89dad8d1-4f24-4032-b403-d2716fab5575
2,89db48af-61f8-4e71-b419-0603499f4f37
2,89db6988-e1cb-47b6-b5d2-7aef963db97c
1,89db93e9-6935-4217-8aa4-2b3589cae8fb
4,89dbb1cb-e78f-4ac5-8450-731d04937725
4,89dbf0d3-3245-4770-8174-4292dcede9f3
1,89dc5f0a-6f08-4699-815e-be9da34c68ba
2,89dcaf80-1ceb-4398-9db9-43fb382d0bb8
2,89dd2815-7f5d-46ee-a036-fcc953395566
4,89de11d8-6979-471c-aa6d-b9dd460d8150
1,89de5262-9527-461f-aefe-69e118acfdd5
3,89de7a46-cb76-4146-a3ad-71341f55fbec
3,89df6d75-bbb1-4026-95b5-2f7615e29f83
3,89dfe627-4745-4f59-a2b1-89d0c22aac8c
3,89e032ad-0a1a-4a86-b6bb-93a1a4de11f4
4,89e0758e-92fc-43df-bcfc-72f503a0f958
3,89e075da-f414-4c6f-85b3-00acd831cdd5
1,89e26561-cf77-4296-a893-e1d32f5eb6c0
2,89e31f13-4e8a-4278-9802-7546d7991700
1,89e3c827-b992-4c23-858e-fd564cfb1694
2,89e3da14-d971-4517-8f6c-eacf402ef051
4,89e44ad2-b6fd-442d-85c2-3059489a93f3
3,89e50441-548a-48ea-8c59-dd5ce51cd15c
1,89e5dcfe-cbc4-4e22-af96-21892d42176e
1,89e634ef-bde1-4485-92db-aa5d7827a4f1
2,89e7c452-97ad-41ef-a418-255ad42a781d
1,89e80bae-4605-4215-aafb-88db2e4e4fa3
1,89e82848-0ed6-4352-ab81-4edaf24b2700
2,89e84dad-5abb-4301-8368-a7b009197ec1
3,89e92239-e3b2-4d76-9702-ba9bd2b48808
2,89e94de4-9ca2-45d4-811e-28e7592d351d
2,89e9aded-8546-4709-8933-d126f997b021
4,89e9bb07-1339-4da1-8ebb-336103e9b7f2
4,89e9f459-298d-4324-be3f-bd7d14d115d9
2,89ea139b-a894-4620-ac70-dcc425ae1a3b
2,89ea94e5-0f21-4029-aa63-fab2cd7d99cb
2,89eb3bb8-f694-45b6-a006-6d0e53af55b0
4,89eb7e4e-0371-476e-b524-5e04e496abe3
2,89ebe3ed-3c73-40af-bfc4-b47935210065
2,89ec05c8-8f90-451e-8c73-178e87c71b6c
4,89ec146f-f59f-40b3-bbe2-c647f74c1624
2,89ec39bb-6d14-4960-85ea-2e05ae8e632e
1,89ed5b89-5e5c-463b-aa4e-dc27f9893e02
1,89ee6c37-916f-467e-bf83-9c8bcdcab54c
4,89eea256-0c47-44dc-814e-3c89d957fcd6
2,89ef7179-2c9b-4f47-a4b4-53b4babf2e64
2,89f08920-96c4-4b50-bfbc-25e90e18c5d7
4,89f09228-0fe2-438a-9d6e-9dcab0df5c52
2,89f10baf-5fc3-4f9d-aedc-d63b2ae1c603
4,89f1a107-002a-44cb-8384-b2b8619011bd
2,89f1a534-f804-4c7a-a5ce-237b1fa8511e
1,89f32126-4bb7-4602-8110-9c61e2b2b917
4,89f32812-2c75-4251-926d-db370b462135
4,89f428c2-24f1-4a33-8802-e52beca15615
4,89f48024-fbd2-4163-873e-ae8c90eb571a
3,89f4bbe5-395d-4f35-8f39-a6804626b0f9
2,89f4d98e-da30-4984-8986-44cd39a9122d
1,89f52812-4948-4b7d-9213-ac89c1fba284
1,89f5a73e-12b3-48ae-bcf9-36179459028b
2,89f5ba11-8efd-4971-97ef-225f95209799
1,89f5fe51-7d4f-4594-88fc-f524546fae75
1,89f64a15-0e25-4ba9-857d-3e9f5a21d8ac
4,89f699aa-4805-41b6-909c-4b0064a06df1
1,89f7b4d5-8e11-4fe5-8a83-ada57ead14b1
3,89f8b9de-810d-4433-a8ad-6bff19a4b65c
4,89f8c922-fe2f-4d6d-9db6-142f7481ef8e
2,89f8e1c9-522d-4b1e-8e0c-2eb83de76724
3,89f9a323-c3b3-425b-9adf-614bc60ed4ff
4,89f9babe-affa-43c3-81c9-a1bc89d1f400
2,89fa0e86-2fb6-44d4-a845-870a1504a1e5
1,89fa5553-8018-4626-8a0e-2c919dc9d156
1,89fcbc6f-11d9-4dc8-b667-980391401a27
4,89fd1899-4dae-44aa-86cd-5e86f9613ae2
2,89fdba67-2b3c-4e81-beae-2482c21f0881
4,89fe3fba-ef49-4e3f-8398-f1e6aa99f749
4,89fe5983-42d6-4bb4-982c-4abc035ac48c
3,89fe5b0c-5cc9-4a86-8735-efa7ade77028
1,89fee4fc-f017-40a8-8781-0a041589086c
3,89fefb9c-70d3-49f3-ab80-40d174149dae
2,89ff5ba5-a861-439d-bd42-5f0ed4b7e9c6
1,89ffcaae-07aa-4a74-84ee-d446f3474b76
3,8a0028a9-37c2-4b79-a564-b0397e7e5dc0
2,8a00a8ab-d893-421a-a603-6aeb0a08e5fe
3,8a01082f-3403-4206-ab6f-b6b86ba2737e
4,8a01518d-e141-49ef-a42d-315966d286b7
3,8a01e605-4299-4ca5-8a1b-889e7533caa3
3,8a01e609-5af8-446a-a61a-a18c7863fe2f
1,8a027320-679d-412d-90a8-a6786f87a2b5
2,8a029b73-e0ae-495c-a9ce-cf99c1d43d57
2,8a02d0c7-0cf1-4d79-8884-9a18b74044a6
2,8a0334d9-c15c-4694-8b6a-dba0a7590878
2,8a04315b-547b-4aca-bdac-37ed984e9c2a
2,8a04a190-bf75-4fc9-a278-b347f1848fd0
1,8a04bf72-791a-4ae1-a9d1-3d32dd1c1e9c
3,8a04d102-1397-421d-8134-e8980eeac524
4,8a04efcf-eef5-4f4c-a391-682ee5e70b56
3,8a053ad1-9c41-4879-9ff6-24959e465ad6
4,8a05a65f-de94-4352-873c-db1e6712bcb5
4,8a06696a-dc79-465b-ac20-82a2a00ad050
4,8a06a175-0f78-46d1-8bdd-4556556f9e2f
1,8a06d961-7572-4641-a4ef-4a9b5bf175ab
4,8a07d529-9869-40d9-b341-611aac57ee30
2,8a080e9e-19d4-476a-aff4-03ee8bbebc74
1,8a08196b-b8e5-4a34-aeb1-a12915b1ee34
2,8a087ca3-6174-4748-8a72-6eeb8293b48f
3,8a087cb1-2b34-4377-b51f-15c02e172206
4,8a08f012-f512-4de9-8d71-5a36e379ada8
4,8a0906e9-bf69-4866-b944-aa502567d326
3,8a091233-58fc-47dd-8d43-8871e9eaf621
2,8a094496-11dd-4e68-b736-5e5af369e808
2,8a09ddcd-6fb4-46d8-8ad3-fb5af1d7fccd
2,8a0aaacf-4955-41b2-82d7-7fa91bf3cb01
4,8a0be690-4071-4cc1-b083-202bdd9cba5c
3,8a0c43dc-b8c5-484d-9ef0-afb5699aaf73
1,8a0c77eb-6b86-4930-b79e-022ba9dd4b25
3,8a0cf172-f041-479a-aae5-7dd56320d6fb
4,8a0d2edb-dd5e-45ea-a4a1-b4bc845db073
2,8a0dd8a6-3505-4bbb-95c8-520c99de2aa0
4,8a0ef050-86c0-45da-8b54-6a701ab2dedf
3,8a0f1b34-009b-4da5-96c0-ad24f8314f29
4,8a0fb1e8-2261-4e26-ba74-8ad76ba0e98f
4,8a0ff741-deb6-4487-905a-5cb7cdd5cdc1
2,8a105172-560b-47df-bed6-08890b324a48
4,8a1061be-65c6-4b41-a17e-864de586aa10
3,8a113eb4-6063-41f7-b47f-b0315ce7f881
4,8a11b312-02be-4337-b382-b9990c534f91
4,8a11da4c-0042-431a-913c-7e7fd7c2c41a
3,8a122ce3-067c-4eb4-b935-8f25c070c44c
2,8a126039-9383-4667-9301-64122c8bf81f
4,8a12f71b-956d-43c4-aa3e-d298f2570d0d
1,8a130c84-3925-4e33-a572-ee51029bb994
4,8a146e20-4fbf-4290-84a4-67016327caf2
3,8a147b27-6a92-4bc0-b097-13392a366e3f
4,8a14a158-74f6-42e0-a9b3-1c8dbc5d0967
4,8a14e7ee-f248-40ca-a64a-c9816eaad9c7
4,8a152891-8163-4a37-a8d4-947ec7547589
1,8a154af5-836f-4342-b288-59b37d96c3aa
2,8a15822b-a1c8-4556-98cc-e04e12ad88fd
2,8a172636-72b9-4f6d-83ab-5a954ce2b1bf
3,8a1740f6-4f30-41cc-a981-b93f770457dd
4,8a17a0b6-882a-4a21-955f-5fb174d2c528
1,8a180390-c5de-4395-bced-338409048f88
4,8a183259-53b3-4fbf-90ee-43c162b975ea
2,8a18485c-5fee-4778-adc5-4c2f17796652
4,8a18fea3-3d5d-4271-9ea1-6fb064661b01
4,8a193b53-8043-40ad-9780-a391862fb28e
4,8a196485-bef2-41f1-b12d-588383e53a2b
1,8a19a3bf-737c-4641-bdf2-b2e15ffc49d9
1,8a1a3376-cbbb-471b-bf74-1e72239a8352
1,8a1a7073-98fc-4a86-a3bc-378407d6511f
1,8a1a9203-0318-4ee9-a4da-0c73ae72a849
1,8a1ae22f-1829-4e36-a58b-81b884eb3cf7
2,8a1bb07e-ea82-47f4-9422-e1ce33ada9b0
4,8a1be66e-210b-430f-a46d-d84b1cea5d9e
2,8a1bf09b-999e-4ad3-ae3f-9bec39210e51
1,8a1c1a49-c28c-4789-85d0-a0c922f4ae0b
2,8a1d034c-61fa-4e94-8c1d-c1b3fe630afd
1,8a1d9c6b-7af2-419e-93c0-569e731588ed
4,8a1de0c2-c09e-4341-89ed-5d7269a5e6ae
2,8a1ef4a8-45e4-418e-814f-8474253aead1
1,8a1f35bf-763a-4cbd-a234-12ede992eb5a
3,8a1faf65-1356-4e6a-a5d9-22e461430d35
2,8a1fdeea-20ea-4fb7-b0c8-951d56718a45
4,8a2148eb-10b5-4972-8bc9-867166eccc54
3,8a21e950-3fed-4766-9d44-738cef598579
3,8a2216f8-689f-4fa8-83ca-47d31a9c2a78
2,8a224fd0-c890-4649-a205-795b7afddec1
2,8a231684-89b6-4fb9-84e7-2edc2bd866cf
1,8a240996-506d-4261-96ac-445f6321c16a
2,8a244877-82af-4238-87e2-ad7b3204f992
3,8a24873f-5cf3-42e6-aa67-84d416d2338d
3,8a2495ae-0a4f-4982-a9ef-d311d76f811a
3,8a24d5a0-befb-4f4f-8da3-3f6d1aa4b945
4,8a2502a9-7b41-456a-933e-6a59d6bf7f91
2,8a2525a8-67c2-41c9-b1c4-6aad2e475916
4,8a2658b4-1e39-4940-8188-cfde6c48846b
1,8a268709-4b9a-4484-8488-5ebee5a2f4b7
1,8a26d865-c879-4bb0-ab2c-41d4802f78fb
2,8a26f0da-7e21-4fbb-ac95-7b9d5becdbe3
1,8a27dab5-7364-4bd6-ba06-b2a769867aa4
1,8a282366-1123-4dc3-a398-5808c6b377ad
3,8a28acd9-d65a-4b2f-9a5f-96faff4598a7
3,8a2960f9-5be5-4edf-aa95-85e6448ac1d1
1,8a2a139e-1841-4673-be11-286346e898f2
4,8a2ab877-43df-416f-80f2-40c8081be8c9
1,8a2b25c3-eb1a-4af4-b6af-fc6457678f87
2,8a2b30c3-d199-4bf4-9725-da6ef8fb9965
4,8a2bd8f5-64f4-4f9e-a3cc-0d11d41884c9
2,8a2bf134-4e5f-481c-a69e-3a5b6ea422a0
2,8a2c202c-85af-441a-864a-7c654435b2bb
2,8a2c5697-8f78-4623-982e-20a07c01b472
3,8a2d2f7a-49a1-4b13-85ff-48c4840f9110
4,8a2dfaa7-4bae-4cb4-a64a-26e4d64db93a
1,8a2ede94-d394-4c2d-887e-88f5167f3b73
3,8a2f008e-5dc0-4d03-802c-3d79939b309d
1,8a2f2828-dd51-43ba-882f-1e421d3fa00d
4,8a2f4f58-3685-43ba-9f87-19c2175b688f
2,8a2f6232-a8b2-4565-ada0-cf5b9825e15c
3,8a2fa832-f38e-4ab4-9db5-532d964b3a58
3,8a304486-1a72-49e7-948f-25180b5203e0
4,8a31bbac-c509-4825-8903-13084a61acd2
2,8a323a46-7661-45a3-88c4-9cefeabcd47b
2,8a326c01-df76-45f2-b1a4-7076d5d7acce
1,8a32ac7e-b997-4e86-a71c-0dc5a5ffa97b
2,8a32cffa-ab56-4aca-8102-904ce633db2c
4,8a332972-183f-4469-a90d-30ca4d4e7af1
3,8a337bfe-aada-4733-9fdc-2e4b58b22ae4
2,8a33882f-4cd4-42fd-8857-12377db3e995
1,8a338d15-1750-4ead-9610-b3b8daa994d5
1,8a340334-68e4-4dbf-bd89-d8f20d71afde
2,8a3413e3-e475-4f1c-a56f-2f5a6ef470ec
2,8a342c2a-391c-4419-b4d8-2245b9165f83
3,8a346200-5812-42dc-a3d5-7404df397236
3,8a353593-86de-474c-a2cd-2bca49485d79
4,8a354300-a290-4c0c-bfe2-1da32ee5355e
4,8a367f51-0a60-4693-9e3b-feda1b68d0f6
2,8a36b950-9fe7-4423-93ee-d762108bf269
2,8a3784df-1e01-4859-8c9a-c47b398cb57d
4,8a37e8e4-5116-4486-bbf0-314c6311a4ad
2,8a385f8e-3a91-45a3-9a6a-705db2b92cdf
3,8a392467-c32c-47e5-a924-2a5a0e683375
1,8a394ecf-26ae-4a45-977c-01c467ca23ef
4,8a3a5a35-f50e-4f59-847c-51b233ff7c14
4,8a3aecf4-1675-4f3d-b6b2-946b58bbce1b
4,8a3bc8f6-f487-4680-8a84-e4d04d302079
2,8a3c266b-6118-419e-8f43-c83ca84f0066
1,8a3c2cee-e235-4003-b969-b07c7bba42a4
4,8a3cd763-c463-453a-97a2-c6d9864bd567
2,8a3d4dc1-93f6-4dc6-b844-02f1bd0909b8
4,8a3d9e4b-39f3-4cf3-8cc1-c5cd373e0b93
2,8a3df1e2-d892-41b5-bcbb-8bae87e713c0
1,8a408e9e-bbc4-480b-ad9d-ed65ac4c2cf1
3,8a4176d6-5520-49e3-86d7-5744240b67d0
2,8a41a223-d256-4a53-9d05-62515a9405a0
3,8a435d76-cf71-4901-911f-007c4ee80239
3,8a43c39c-a2ba-4c44-9494-6701756bbfaa
1,8a441000-01ac-4b2f-a259-244eae6dbdaa
4,8a443c48-75b6-4c62-97f6-9f0d4f405c8e
4,8a448c15-72a6-4317-84cd-415d46262f7b
2,8a456932-18b0-4e43-a9e3-98aa81db386d
3,8a45b7e2-4403-4d8e-a4f0-ebdfc1a13ce8
2,8a45b843-8a05-4055-8c05-8f2333885b4b
2,8a46068c-88c1-4696-8732-554a637135d1
3,8a462a32-9d7c-419c-b054-b6cd9ba3eb6b
2,8a49338f-a715-44d0-8ae7-2528eeeaca5e
1,8a49f55d-3c31-415d-b8b8-2906f7215bfd
1,8a49f863-7f4c-458f-92a3-be3ed108c6bc
2,8a49ff3a-5520-46bb-90de-462aa7b2fc24
3,8a4a06ed-5ab4-4a2f-a8fd-640bbeed4719
4,8a4a3ea8-e993-4c8e-be00-2e556999bd68
1,8a4acd03-d098-4d9b-aea8-3d5b2dc1d6c5
3,8a4ae595-2389-4ddc-87aa-de505c1109a2
3,8a4b5988-5ce8-44b5-afec-08b890507236
1,8a4ba4e2-8079-4aba-912d-9678f1a017d3
1,8a4baae2-41c4-4c83-bde8-8e23e4f44488
1,8a4be427-49ef-4374-8d20-d3d95e88e476
1,8a4c393a-83e7-4088-a3b9-2f9b7e16d3b5
2,8a4d34f8-605b-477d-980e-804f4f895d09
2,8a4e1cc6-1180-4eb9-9506-fc15f0420655
3,8a4eb372-6bc5-4cbd-98e4-e34eac8ed2f5
3,8a4eb753-3a76-42e7-87e7-8d94f5c8f222
4,8a4ee093-440f-4509-85d9-435ab4fe9027
4,8a4ee1d7-1940-4b7e-8bdc-f3ed639c532d
1,8a4f768b-fdd8-413c-a38f-d4a2fac96bc3
4,8a506f6e-72c5-4ca2-8aaf-2308179135c8
